date_time,deg_C,relative_humidity,absolute_humidity,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,target_carbon_monoxide,target_benzene,target_nitrogen_oxides
2010-05-04 12:00:00,21.1,46.9,1.2178,1140.5,1115.0,710.5,1822.8,971.8,2.6,13.2,142.1
2010-05-04 13:00:00,20.1,50.6,1.2047,1074.4,995.5,787.4,1730.5,929.1,2.4,12.7,132.0
2010-05-04 14:00:00,20.2,50.2,1.2757,1107.7,1074.1,760.5,1904.7,998.6,2.4,12.7,141.4
2010-05-04 15:00:00,20.5,60.5,1.3158,1197.0,1071.2,760.5,1869.5,922.4,2.7,13.7,135.8
2010-05-04 16:00:00,21.1,51.3,1.2701,921.6,770.0,961.3,1549.4,654.0,1.1,6.3,52.8
2010-05-04 17:00:00,18.9,56.8,1.2512,1077.0,981.0,877.8,1675.8,702.7,1.5,11.2,65.0
2010-05-04 18:00:00,18.8,64.7,1.3127,1377.0,1221.1,642.6,1992.8,1134.6,3.9,21.0,189.1
2010-05-04 19:00:00,17.7,66.9,1.3289,1489.3,1353.0,632.1,2053.9,1283.0,5.0,21.0,211.1
2010-05-04 20:00:00,15.3,71.4,1.3654,1543.4,1371.8,573.3,2166.0,1483.6,5.2,20.8,245.5
2010-05-04 21:00:00,15.8,74.3,1.3253,1258.2,1042.0,750.7,1766.4,1147.6,3.2,11.1,190.1
2010-05-04 22:00:00,17.9,53.8,1.181,904.8,707.1,1052.2,1504.5,586.0,0.9,4.6,41.7
2010-05-04 23:00:00,18.3,55.9,1.1667,904.0,803.2,1032.9,1558.4,534.8,1.2,5.0,53.9
2010-05-05 00:00:00,18.2,53.9,1.1121,830.0,614.1,1320.5,1424.8,467.5,0.7,2.4,32.3
2010-05-05 01:00:00,20.0,48.8,1.0831,809.1,566.0,1435.6,1242.2,343.7,0.5,1.5,13.6
2010-05-05 02:00:00,15.9,67.1,1.14,770.8,573.5,1450.0,1305.6,358.2,0.5,1.5,17.8
2010-05-05 03:00:00,14.9,64.2,1.1691,892.5,582.0,1300.5,1357.0,458.8,0.5,1.7,21.4
2010-05-05 04:00:00,15.6,68.9,1.2302,841.0,547.8,1317.7,1482.2,486.7,0.5,2.0,26.0
2010-05-05 05:00:00,14.0,72.5,1.2727,982.6,722.9,1131.2,1465.0,591.6,0.8,3.3,56.0
2010-05-05 06:00:00,14.1,82.2,1.2851,1060.0,885.0,957.6,1555.9,829.2,1.2,6.8,114.5
2010-05-05 07:00:00,14.8,73.7,1.3061,1425.6,1296.4,630.0,2033.2,1222.1,3.4,19.3,243.5
2010-05-05 08:00:00,16.6,74.3,1.3088,1376.6,1431.0,548.2,2218.7,1408.4,4.0,23.3,322.5
2010-05-05 09:00:00,16.7,72.4,1.3379,1411.7,1303.0,644.8,1993.0,1320.1,3.9,19.3,267.8
2010-05-05 10:00:00,17.3,72.7,1.2657,1113.4,1074.2,759.1,1951.0,1091.0,2.7,13.4,214.0
2010-05-05 11:00:00,16.2,58.5,1.2228,1200.2,1018.0,779.1,1905.9,1028.8,2.4,12.2,176.7
2010-05-05 12:00:00,17.1,62.3,1.206,1178.7,1088.6,751.5,1920.0,1148.0,3.0,13.6,189.3
2010-05-05 13:00:00,15.6,62.8,1.2691,1263.9,1339.5,624.2,2158.3,1161.8,3.9,18.7,189.9
2010-05-05 14:00:00,17.5,64.5,1.226,1301.9,1253.4,586.8,2028.5,1210.8,3.7,18.6,226.2
2010-05-05 15:00:00,16.4,60.2,1.2029,1254.4,1240.7,711.4,2061.7,1163.2,3.3,17.1,218.8
2010-05-05 16:00:00,17.7,60.4,1.1725,1059.3,950.5,782.8,1844.4,933.0,2.4,10.8,118.4
2010-05-05 17:00:00,16.8,56.9,1.1392,1030.0,1036.7,865.6,1631.5,809.9,1.6,9.5,77.4
2010-05-05 18:00:00,16.6,60.9,1.1873,1245.9,1056.5,674.0,1982.2,1226.4,3.0,14.2,138.4
2010-05-05 19:00:00,16.4,61.3,1.2667,1020.0,872.1,854.6,1627.8,753.9,1.5,8.6,69.4
2010-05-05 20:00:00,15.3,67.9,1.2672,1154.4,996.4,833.0,1663.7,816.7,2.1,8.6,91.2
2010-05-05 21:00:00,14.2,74.3,1.2799,1084.4,871.1,973.1,1735.2,766.3,1.7,6.6,108.8
2010-05-05 22:00:00,14.7,68.9,1.1502,835.2,681.1,1084.8,1509.9,510.0,1.1,3.7,52.6
2010-05-05 23:00:00,11.2,79.0,1.1175,959.3,752.4,1069.6,1442.1,565.6,1.5,5.2,84.2
2010-05-06 00:00:00,12.4,78.1,1.0938,889.0,748.4,1052.4,1482.7,547.8,1.5,4.6,75.8
2010-05-06 01:00:00,11.6,72.8,1.0499,851.7,714.4,1225.0,1401.8,453.8,0.9,3.5,45.5
2010-05-06 02:00:00,13.4,72.2,1.0503,804.3,502.1,1472.6,1257.6,387.0,0.5,1.2,20.0
2010-05-06 03:00:00,12.3,73.7,1.0486,720.7,471.9,1716.8,1240.3,333.7,0.4,1.0,18.0
2010-05-06 04:00:00,13.0,68.4,1.0079,720.1,511.8,1706.2,1268.1,354.5,0.4,1.3,14.1
2010-05-06 05:00:00,12.8,66.5,0.9774,763.8,604.0,1270.4,1302.7,415.8,0.6,2.3,48.0
2010-05-06 06:00:00,13.2,69.5,0.9815,938.5,825.2,1069.0,1576.9,722.8,1.3,5.7,119.0
2010-05-06 07:00:00,15.3,57.3,0.9688,1276.2,1241.2,699.8,2103.0,1161.8,3.1,17.0,179.5
2010-05-06 08:00:00,15.6,53.1,0.9529,1231.0,1225.8,612.9,1947.8,1380.8,3.6,21.3,201.0
2010-05-06 09:00:00,16.6,44.7,0.9388,1129.0,1107.6,747.3,1744.2,1180.5,3.2,17.2,204.6
2010-05-06 10:00:00,20.4,35.8,0.8833,970.0,1119.3,781.1,1624.3,973.4,2.6,13.0,157.8
2010-05-06 11:00:00,19.2,42.4,0.9026,992.0,1008.8,842.9,1672.7,822.1,2.2,10.0,126.9
2010-05-06 12:00:00,12.5,61.7,0.9586,823.0,818.3,1066.0,1348.5,492.6,1.1,4.9,57.6
2010-05-06 13:00:00,16.0,56.1,0.9309,981.1,983.8,812.8,1596.8,669.8,1.8,8.4,86.4
2010-05-06 14:00:00,12.8,69.4,1.0184,1122.9,1141.4,703.7,1885.9,970.1,3.0,14.9,208.0
2010-05-06 15:00:00,13.0,76.0,1.1154,1107.6,1063.3,770.6,1870.5,975.7,3.1,12.3,251.0
2010-05-06 16:00:00,12.7,77.2,1.0863,1233.8,1090.6,751.9,1794.2,1012.4,3.4,15.5,194.4
2010-05-06 17:00:00,14.4,66.1,1.049,1103.9,1126.8,844.2,1797.1,1012.5,3.5,12.3,165.6
2010-05-06 18:00:00,15.8,61.2,1.0266,1028.2,992.2,945.5,1577.2,867.4,1.8,8.7,90.2
2010-05-06 19:00:00,15.2,60.2,1.0385,1085.8,1045.4,799.3,1704.8,949.0,2.0,11.1,101.6
2010-05-06 20:00:00,14.4,67.8,1.0254,982.3,869.6,843.9,1589.0,931.6,2.3,8.6,113.5
2010-05-06 21:00:00,11.6,70.4,0.944,924.7,857.8,914.6,1512.0,740.9,1.7,6.5,99.0
2010-05-06 22:00:00,14.3,59.4,1.0215,865.3,676.8,1099.0,1379.3,628.8,0.9,3.8,47.9
2010-05-06 23:00:00,13.3,63.6,1.0405,1041.4,897.1,881.7,1649.4,756.7,1.9,6.9,92.1
2010-05-07 00:00:00,14.4,62.1,1.0168,1048.4,961.4,887.8,1547.4,911.8,2.3,8.4,140.6
2010-05-07 01:00:00,13.1,65.1,1.042,1043.5,895.6,896.0,1489.6,910.9,1.9,7.5,102.8
2010-05-07 02:00:00,14.0,65.9,1.0794,812.2,655.6,1102.0,1341.4,711.3,0.8,3.1,43.2
2010-05-07 03:00:00,13.2,66.3,1.0712,801.2,634.5,1263.8,1287.1,580.8,0.6,2.3,30.3
2010-05-07 04:00:00,14.3,67.1,1.0787,839.3,614.0,1205.6,1386.0,502.9,0.5,2.2,33.3
2010-05-07 05:00:00,15.0,58.0,1.0075,833.3,664.6,1260.0,1432.2,493.9,0.7,2.9,52.0
2010-05-07 06:00:00,14.4,59.9,0.9847,942.8,836.0,944.7,1494.6,695.9,1.5,7.2,86.3
2010-05-07 07:00:00,14.8,58.6,0.9582,1224.0,1328.7,630.7,2114.7,1255.8,3.5,20.2,199.0
2010-05-07 08:00:00,16.9,52.7,0.9286,1160.0,1382.1,608.6,1948.4,1240.7,4.2,22.3,207.8
2010-05-07 09:00:00,15.0,47.3,0.9211,1222.2,1159.5,763.2,1696.3,1084.8,3.6,14.1,208.3
2010-05-07 10:00:00,19.7,45.4,0.9091,1034.6,942.5,878.0,1534.5,884.0,2.4,9.8,182.7
2010-05-07 11:00:00,18.9,32.4,0.7646,801.8,866.2,1027.0,1320.7,536.0,1.4,6.6,87.3
2010-05-07 12:00:00,20.1,27.4,0.6864,808.4,869.8,919.8,1460.5,528.6,1.6,7.9,91.7
2010-05-07 13:00:00,19.5,28.8,0.6445,944.5,939.3,858.8,1419.2,705.6,2.3,10.7,139.9
2010-05-07 14:00:00,20.0,27.6,0.678,872.2,997.5,987.0,1445.4,655.0,1.9,9.3,116.3
2010-05-07 15:00:00,20.4,37.7,0.7856,911.8,868.3,880.8,1466.2,632.4,2.0,8.1,99.5
2010-05-07 16:00:00,13.5,59.9,0.9765,1062.5,898.6,912.4,1600.0,674.2,2.3,10.0,141.4
2010-05-07 17:00:00,12.1,71.2,1.0249,1247.0,1312.3,684.1,1967.5,1067.1,3.5,16.6,175.8
2010-05-07 18:00:00,11.9,68.3,1.0294,1277.3,1160.9,690.8,1815.4,1160.8,4.4,17.4,213.1
2010-05-07 19:00:00,12.9,63.3,0.9905,1066.8,935.3,891.3,1527.1,905.2,2.2,11.0,118.2
2010-05-07 20:00:00,13.8,64.2,0.9948,944.6,905.4,987.0,1420.1,768.2,1.6,7.3,84.6
2010-05-07 21:00:00,12.6,63.9,0.9996,1072.2,835.1,940.4,1626.9,882.1,1.9,7.8,132.6
2010-05-07 22:00:00,12.7,68.5,0.9864,1037.3,913.6,936.3,1646.4,858.5,2.1,7.4,126.4
2010-05-07 23:00:00,12.9,61.7,0.9677,994.2,816.9,963.5,1515.7,902.1,2.2,7.6,152.6
2010-05-08 00:00:00,14.0,59.3,0.9433,1033.2,820.7,993.0,1409.9,739.8,1.4,6.3,100.0
2010-05-08 01:00:00,13.7,55.5,0.9271,949.6,814.7,1138.2,1460.5,711.0,2.3,5.8,103.0
2010-05-08 02:00:00,13.7,51.2,0.8807,803.5,540.5,1379.2,1176.9,380.2,0.5,1.6,26.5
2010-05-08 03:00:00,14.2,52.2,0.8412,728.6,530.6,1511.6,1313.3,393.8,0.4,1.5,25.1
2010-05-08 04:00:00,10.8,70.9,0.8785,810.6,523.2,1482.2,1214.0,339.6,0.4,1.2,23.8
2010-05-08 05:00:00,7.3,88.6,0.8808,789.4,529.2,1539.2,1307.3,417.0,0.5,1.6,27.3
2010-05-08 06:00:00,9.1,82.3,0.919,853.6,621.7,1255.4,1262.6,533.5,0.6,2.7,34.9
2010-05-08 07:00:00,9.8,77.9,0.9458,1054.7,856.5,1048.6,1390.3,664.4,1.2,6.1,77.5
2010-05-08 08:00:00,11.6,70.5,0.9821,1060.2,973.1,891.3,1589.0,901.4,1.8,9.0,101.6
2010-05-08 09:00:00,14.1,68.1,1.0236,1035.8,876.2,919.4,1635.6,1013.0,1.6,8.2,96.5
2010-05-08 10:00:00,15.6,63.1,1.0488,1094.8,826.4,946.4,1559.2,911.0,1.6,6.4,102.5
2010-05-08 11:00:00,13.8,67.2,1.1361,1216.0,1021.3,830.6,1721.6,1003.0,2.1,9.6,141.9
2010-05-08 12:00:00,12.4,77.6,1.1703,1225.1,967.1,798.0,1742.4,997.3,2.3,10.5,160.8
2010-05-08 13:00:00,16.0,62.4,1.0937,1112.8,882.6,851.8,1554.0,1048.3,1.9,8.7,120.6
2010-05-08 14:00:00,16.5,53.6,1.0146,878.8,689.7,1084.6,1475.0,637.0,0.8,4.6,53.4
2010-05-08 15:00:00,20.4,37.6,0.9354,906.2,783.0,1013.0,1444.3,608.2,1.3,6.1,70.4
2010-05-08 16:00:00,19.4,33.3,0.8099,939.1,786.0,1094.5,1430.0,486.4,0.9,5.6,56.5
2010-05-08 17:00:00,18.8,34.3,0.767,963.9,811.2,962.2,1323.5,533.6,1.3,7.3,79.6
2010-05-08 18:00:00,17.3,36.6,0.7763,1069.1,1009.0,885.6,1426.9,610.1,1.7,8.8,92.7
2010-05-08 19:00:00,15.7,45.0,0.8393,1116.2,1160.6,748.8,1847.3,1124.6,3.6,16.0,145.9
2010-05-08 20:00:00,15.7,52.3,0.8816,1227.2,1079.7,678.3,1838.0,1212.3,3.1,14.8,147.6
2010-05-08 21:00:00,13.1,55.1,0.9028,1061.3,985.8,826.6,1635.1,1058.7,1.9,10.4,115.3
2010-05-08 22:00:00,13.8,61.2,0.9147,1005.8,990.1,840.8,1667.4,995.0,1.9,9.6,99.8
2010-05-08 23:00:00,14.2,55.5,0.9285,959.7,870.1,949.6,1471.6,837.9,1.3,6.9,72.9
2010-05-09 00:00:00,13.4,57.3,0.9405,1041.7,902.0,913.9,1473.4,949.0,1.4,6.7,84.7
2010-05-09 01:00:00,12.6,62.3,0.9506,1068.0,956.8,844.8,1543.5,1120.4,1.8,9.0,87.4
2010-05-09 02:00:00,12.1,62.8,0.9529,1022.8,931.3,914.2,1569.0,1048.3,1.6,8.5,79.5
2010-05-09 03:00:00,11.7,67.9,0.964,982.3,881.6,797.1,1505.7,995.0,1.7,8.6,86.2
2010-05-09 04:00:00,12.7,65.3,0.9722,1086.5,968.8,856.0,1508.7,1003.0,1.6,8.7,91.4
2010-05-09 05:00:00,12.6,72.5,0.9899,994.6,938.1,800.2,1542.4,1087.0,1.4,8.6,91.2
2010-05-09 06:00:00,11.6,76.8,0.9848,914.8,812.7,1006.7,1430.8,909.0,0.9,4.9,67.1
2010-05-09 07:00:00,12.7,65.1,0.9419,903.6,707.5,1039.5,1399.9,837.9,0.9,4.5,56.2
2010-05-09 08:00:00,16.6,47.7,0.8881,813.4,612.5,1342.0,1329.1,590.7,0.5,2.5,37.4
2010-05-09 09:00:00,17.9,45.2,0.9104,965.9,782.1,1057.3,1477.0,595.2,0.8,4.9,55.9
2010-05-09 10:00:00,16.7,47.0,0.9986,947.7,737.0,1014.8,1435.5,720.3,0.8,4.4,57.3
2010-05-09 11:00:00,17.5,48.7,0.9968,1086.5,783.8,937.4,1535.0,707.0,1.0,5.2,64.3
2010-05-09 12:00:00,20.5,46.2,0.9783,1081.6,779.9,883.6,1592.1,733.2,1.0,5.6,65.3
2010-05-09 13:00:00,14.3,71.8,1.1405,982.6,689.3,1082.6,1492.0,580.3,1.0,4.1,59.1
2010-05-09 14:00:00,14.5,69.7,1.1577,993.6,724.8,967.1,1536.2,601.9,1.1,5.0,63.5
2010-05-09 15:00:00,18.4,54.5,1.0826,1140.3,859.0,847.4,1563.1,723.8,1.5,6.9,72.3
2010-05-09 16:00:00,16.9,49.5,0.9466,1015.4,753.0,1110.9,1405.8,516.8,1.0,4.5,51.5
2010-05-09 17:00:00,18.9,43.1,0.8967,900.2,832.1,960.4,1532.8,566.5,1.0,5.3,53.5
2010-05-09 18:00:00,16.9,46.1,0.8929,1064.2,860.1,933.1,1538.2,595.6,1.0,6.6,65.5
2010-05-09 19:00:00,15.3,46.4,0.8851,1166.0,912.3,799.0,1694.7,894.5,2.0,9.8,95.1
2010-05-09 20:00:00,16.5,51.6,0.9063,1154.6,1034.2,849.7,1641.2,990.8,2.1,10.5,116.3
2010-05-09 21:00:00,15.3,55.6,0.9228,1003.9,889.5,889.0,1632.8,773.8,1.8,8.1,90.8
2010-05-09 22:00:00,14.5,56.2,0.9398,1167.9,908.9,909.3,1493.6,931.6,1.9,8.5,97.1
2010-05-09 23:00:00,13.7,64.6,0.9721,1167.1,970.3,870.4,1616.0,1001.6,2.0,8.2,97.0
2010-05-10 00:00:00,13.1,63.5,0.9656,1036.9,776.6,1008.1,1456.0,905.8,1.1,6.8,70.4
2010-05-10 01:00:00,13.9,58.8,0.9684,875.0,640.9,1136.8,1292.5,676.2,0.6,2.9,36.9
2010-05-10 02:00:00,14.0,60.1,0.9797,798.7,603.1,1293.0,1370.9,550.0,0.4,1.9,27.2
2010-05-10 03:00:00,13.0,61.9,0.9952,851.2,493.8,1505.9,1331.2,469.4,0.3,1.3,21.0
2010-05-10 04:00:00,13.6,65.4,1.0136,870.4,575.7,1225.8,1397.7,567.6,0.4,1.7,26.9
2010-05-10 05:00:00,14.4,65.7,1.0167,910.4,600.0,1261.5,1454.2,678.1,0.6,2.5,37.1
2010-05-10 06:00:00,13.3,68.1,1.0292,1073.3,1008.8,795.2,1739.1,1039.4,1.7,9.1,126.4
2010-05-10 07:00:00,13.8,66.0,1.0351,1534.1,1602.9,554.4,2459.0,1661.2,5.5,31.8,430.3
2010-05-10 08:00:00,15.4,53.9,1.0342,1566.0,1618.0,480.2,2460.0,1784.0,5.6,37.0,488.4
2010-05-10 09:00:00,17.4,50.6,1.0362,1419.3,1211.8,614.0,2092.0,1449.2,4.5,20.4,249.3
2010-05-10 10:00:00,21.0,43.6,1.0379,1154.6,1117.9,679.8,1862.2,1197.9,2.7,12.9,186.9
2010-05-10 11:00:00,20.5,46.3,1.0392,1074.8,1060.8,767.0,1643.1,1009.0,2.0,11.1,142.1
2010-05-10 12:00:00,19.5,44.9,1.0248,1164.9,1020.2,683.6,1707.2,1006.5,2.2,13.5,141.1
2010-05-10 13:00:00,19.3,41.4,0.9888,1094.0,1144.8,713.4,1687.7,1000.6,2.1,12.3,134.8
2010-05-10 14:00:00,21.3,40.1,1.0042,1164.8,1052.2,700.3,1802.3,917.4,2.3,13.1,127.4
2010-05-10 15:00:00,23.5,28.6,0.9394,1155.0,1096.9,816.0,1696.4,932.0,2.2,14.2,145.0
2010-05-10 16:00:00,26.2,28.5,0.9371,1076.0,1045.3,818.1,1767.5,897.1,2.2,14.9,123.6
2010-05-10 17:00:00,24.3,30.4,0.91,1205.2,1221.7,749.0,1787.5,1029.6,2.5,16.6,134.6
2010-05-10 18:00:00,20.4,38.6,0.9298,1216.3,1311.4,625.0,1902.2,1208.0,3.6,21.8,180.5
2010-05-10 19:00:00,19.4,45.7,1.0084,1398.1,1413.0,555.2,1968.0,1408.7,3.9,23.7,189.7
2010-05-10 20:00:00,17.2,54.0,1.0232,1206.4,1189.0,663.1,1860.5,1139.5,2.9,15.2,165.3
2010-05-10 21:00:00,16.3,52.0,1.0167,1149.0,1041.7,751.8,1720.0,1041.3,2.0,12.4,129.3
2010-05-10 22:00:00,15.5,54.5,1.0033,994.2,914.8,875.7,1669.6,898.7,1.7,9.8,99.6
2010-05-10 23:00:00,17.0,57.1,1.0166,943.5,854.9,926.8,1475.4,808.4,1.1,6.4,93.3
2010-05-11 00:00:00,13.5,59.6,1.0346,968.6,836.4,999.4,1426.9,891.8,0.9,5.6,74.7
2010-05-11 01:00:00,15.6,56.8,1.0142,800.6,605.2,1115.8,1389.2,692.0,0.4,2.7,33.5
2010-05-11 02:00:00,13.6,61.9,1.0031,771.3,510.6,1311.4,1238.0,590.0,0.2,1.6,28.6
2010-05-11 03:00:00,13.4,64.0,0.969,775.0,560.6,1393.4,1240.8,675.2,0.2,1.5,29.7
2010-05-11 04:00:00,10.6,70.5,0.9484,839.3,593.8,1370.2,1361.7,732.2,0.4,1.8,43.2
2010-05-11 05:00:00,12.0,66.6,0.9547,840.0,727.2,1066.9,1376.9,696.5,0.6,3.5,55.6
2010-05-11 06:00:00,11.1,69.7,0.9443,1004.0,871.2,873.2,1654.2,958.3,1.4,8.5,128.2
2010-05-11 07:00:00,13.1,61.0,0.962,1424.9,1535.7,532.8,2162.9,1451.7,4.6,27.2,333.5
2010-05-11 08:00:00,13.9,59.2,0.9795,1537.5,1575.0,487.7,2398.8,1832.4,5.2,32.2,402.2
2010-05-11 09:00:00,17.5,51.3,0.9877,1588.6,1411.4,515.2,2312.9,1767.3,4.8,25.2,362.3
2010-05-11 10:00:00,21.7,35.2,0.9128,1409.0,1272.2,599.0,2052.3,1725.2,4.3,23.7,328.4
2010-05-11 11:00:00,22.6,29.5,0.8435,1184.8,1310.4,704.9,1834.3,1230.2,3.0,18.7,199.3
2010-05-11 12:00:00,23.8,28.6,0.8926,1142.0,1170.8,791.5,1787.0,1123.7,2.6,14.3,135.4
2010-05-11 13:00:00,22.4,30.4,0.9212,1094.4,1106.4,810.9,1728.0,961.6,2.3,15.3,138.6
2010-05-11 14:00:00,24.2,29.3,0.9257,1094.0,1045.4,817.7,1643.0,841.9,1.9,11.5,121.7
2010-05-11 15:00:00,27.0,28.3,0.9282,1074.4,1005.1,791.0,1680.6,903.1,2.0,11.5,127.0
2010-05-11 16:00:00,25.4,30.1,0.9248,1080.7,1010.8,865.3,1708.5,876.5,2.0,12.4,130.2
2010-05-11 17:00:00,27.9,28.6,0.9306,1389.4,1299.5,707.7,1903.8,1330.3,3.5,19.6,176.7
2010-05-11 18:00:00,23.9,30.0,0.9545,1425.7,1440.6,573.0,2344.6,1523.9,4.6,31.7,217.0
2010-05-11 19:00:00,21.7,34.6,0.9845,1534.5,1665.5,512.2,2298.1,1832.4,5.9,35.7,252.7
2010-05-11 20:00:00,21.5,41.4,0.997,1581.0,1385.1,556.6,2162.4,1735.0,5.2,25.8,266.3
2010-05-11 21:00:00,20.2,52.8,1.1516,1451.1,1305.2,669.9,1882.8,1405.2,3.1,17.2,188.5
2010-05-11 22:00:00,18.1,55.8,1.2072,1388.4,1054.7,706.6,1766.4,1438.2,2.8,14.6,160.3
2010-05-11 23:00:00,17.5,55.3,1.1494,1254.3,1095.9,670.7,1783.7,1267.1,2.1,11.7,135.2
2010-05-12 00:00:00,17.1,57.6,1.125,1166.9,916.7,853.3,1538.0,1232.7,1.6,8.3,109.2
2010-05-12 01:00:00,16.4,55.9,1.1484,995.9,747.9,954.4,1411.7,994.4,0.8,5.4,55.1
2010-05-12 02:00:00,15.0,66.5,1.1287,985.3,744.0,1015.4,1571.4,888.2,0.8,4.3,55.1
2010-05-12 03:00:00,13.9,63.7,1.1073,854.7,680.8,1045.4,1497.4,888.3,0.6,3.2,45.2
2010-05-12 04:00:00,15.3,60.3,1.0961,924.3,632.0,1052.8,1318.8,775.7,0.5,2.8,38.8
2010-05-12 05:00:00,13.3,65.6,1.0884,928.3,779.0,1055.8,1532.2,933.9,0.8,4.6,89.0
2010-05-12 06:00:00,14.1,62.4,1.0804,1221.1,925.4,848.0,1807.3,1117.9,1.4,9.5,130.0
2010-05-12 07:00:00,15.2,59.7,1.0875,1395.0,1393.0,571.2,2119.7,1510.0,4.0,22.9,290.2
2010-05-12 08:00:00,16.5,55.1,1.0909,1754.0,1716.0,429.4,2560.3,1951.8,5.6,37.4,346.3
2010-05-12 09:00:00,18.2,53.4,1.1285,1542.4,1395.6,525.0,2235.4,1687.7,4.8,26.6,322.6
2010-05-12 10:00:00,19.3,49.8,1.1796,1402.6,1269.0,545.3,2140.0,1662.6,3.9,21.1,271.6
2010-05-12 11:00:00,20.3,47.3,1.0872,1308.5,1260.7,614.5,1865.8,1545.3,3.4,18.6,280.5
2010-05-12 12:00:00,23.0,41.6,1.1265,1452.0,1384.7,581.8,2266.3,1557.1,3.5,22.0,209.1
2010-05-12 13:00:00,21.6,54.6,1.3205,1592.2,1472.6,520.8,2413.0,1864.6,5.2,30.8,295.8
2010-05-12 14:00:00,18.3,62.3,1.325,1340.3,1196.0,651.4,1931.9,1296.5,2.9,14.7,247.8
2010-05-12 15:00:00,16.4,62.1,1.2413,1223.0,1125.6,713.0,1868.9,1235.5,2.4,12.0,192.2
2010-05-12 16:00:00,16.8,62.9,1.1957,1250.0,1106.2,709.5,1751.8,1177.7,2.3,11.9,171.7
2010-05-12 17:00:00,16.6,59.7,1.13,1209.8,1051.5,676.1,1671.2,1074.8,2.8,13.3,146.0
2010-05-12 18:00:00,16.7,50.5,0.9559,1135.8,1129.9,703.1,1760.3,1005.0,3.0,13.7,142.8
2010-05-12 19:00:00,16.5,46.3,0.8698,1215.8,1074.4,777.0,1802.3,1063.7,3.3,14.2,167.7
2010-05-12 20:00:00,17.7,46.3,0.892,1127.7,887.2,812.2,1570.0,1003.8,2.2,9.3,134.6
2010-05-12 21:00:00,15.8,47.4,0.8636,1003.7,859.5,1016.5,1437.5,759.8,1.5,7.3,113.1
2010-05-12 22:00:00,16.3,52.0,0.946,911.8,749.8,974.7,1467.8,658.0,1.3,5.1,88.7
2010-05-12 23:00:00,16.4,53.1,0.996,977.1,848.0,1028.6,1403.5,631.7,1.2,5.5,83.4
2010-05-13 00:00:00,16.8,50.2,0.9156,1013.0,886.2,939.5,1367.7,695.6,1.5,6.2,101.9
2010-05-13 01:00:00,17.4,51.0,0.938,989.0,739.5,1107.7,1419.0,563.3,1.1,4.8,58.9
2010-05-13 02:00:00,15.1,53.3,0.9626,910.5,626.2,1249.0,1276.5,445.0,0.6,2.6,33.6
2010-05-13 03:00:00,16.8,51.0,0.9723,847.6,548.8,1355.5,1195.7,375.2,0.4,1.4,23.7
2010-05-13 04:00:00,16.8,49.3,0.9672,839.5,491.0,1600.6,1289.6,339.8,0.4,1.0,21.0
2010-05-13 05:00:00,16.8,54.2,0.9799,801.6,537.6,1493.5,1356.5,431.4,0.4,1.6,40.6
2010-05-13 06:00:00,16.4,51.4,0.991,984.8,765.4,1004.9,1532.0,635.4,1.0,4.7,89.4
2010-05-13 07:00:00,15.7,52.3,1.0151,1167.0,976.1,855.8,1751.1,972.3,1.9,10.0,177.5
2010-05-13 08:00:00,14.9,58.7,1.0711,1266.2,1286.5,599.8,1865.0,1314.7,3.5,17.5,248.2
2010-05-13 09:00:00,15.8,57.3,1.042,1155.7,930.0,767.3,1629.7,1117.6,2.5,11.1,217.3
2010-05-13 10:00:00,17.7,48.7,1.022,1152.0,953.2,820.4,1594.0,1104.8,2.4,10.4,212.2
2010-05-13 11:00:00,17.2,50.2,0.9944,1040.4,918.0,916.1,1569.5,791.0,1.6,7.6,141.8
2010-05-13 12:00:00,17.2,50.2,1.0236,1076.7,954.8,854.5,1672.3,755.8,1.8,9.0,138.0
2010-05-13 13:00:00,17.8,47.6,1.0268,1071.8,1016.0,733.8,1718.6,985.8,2.2,11.4,133.5
2010-05-13 14:00:00,19.7,47.7,1.0114,1087.7,849.3,891.0,1544.5,809.6,1.6,7.7,127.1
2010-05-13 15:00:00,19.3,43.7,1.0189,1062.3,989.4,768.9,1658.5,802.8,2.0,9.3,139.9
2010-05-13 16:00:00,20.0,45.6,1.0104,1210.7,1202.9,725.6,1910.0,1203.9,3.3,16.7,172.7
2010-05-13 17:00:00,20.9,44.8,1.0114,1445.6,1354.3,562.6,2029.2,1568.7,4.6,23.5,228.0
2010-05-13 18:00:00,20.1,47.1,1.0457,1332.8,1263.9,629.6,2097.1,1413.3,4.6,20.0,234.3
2010-05-13 19:00:00,19.8,44.5,1.092,1336.7,1248.1,605.9,2013.7,1474.1,3.7,21.0,199.9
2010-05-13 20:00:00,20.1,55.4,1.1486,1470.8,1355.6,599.9,2102.0,1521.9,4.3,20.1,260.0
2010-05-13 21:00:00,18.2,52.0,1.1336,1336.0,1129.0,682.2,1815.4,1482.7,3.5,15.9,197.6
2010-05-13 22:00:00,16.9,53.4,1.1097,1234.0,1080.5,693.8,1715.7,1286.7,2.7,11.2,158.0
2010-05-13 23:00:00,17.8,58.1,1.1175,1339.0,1294.3,609.1,1829.2,1457.0,3.2,16.4,208.8
2010-05-14 00:00:00,17.6,57.8,1.1298,1171.2,1150.0,634.4,1835.5,1259.2,2.5,15.3,161.1
