carat,cut,color,clarity,depth,table,price,x,y,z
1.51,Premium,E,SI1,62.4,59.0,12319,7.33,7.29,4.56
1.03,Very Good,G,SI2,63.9,59.0,4769,6.33,6.39,4.07
1.22,Premium,E,VVS1,61.1,60.0,13824,6.87,6.85,4.19
1.26,Ideal,G,SI2,61.8,57.0,6362,6.93,6.95,4.29
0.32,Ideal,H,SI2,61.4,56.0,420,4.4,4.43,2.71
1.85,Ideal,I,VVS2,62.4,57.0,14245,7.91,7.86,4.92
0.41,Very Good,E,VVS2,63.1,58.0,1133,4.75,4.72,2.99
0.31,Premium,F,SI1,60.6,60.0,663,4.37,4.34,2.64
1.06,Ideal,I,SI1,62.2,56.0,4313,6.49,6.53,4.05
1.0,Premium,F,SI1,60.5,56.0,5292,6.48,6.45,3.91
1.21,Premium,F,VS1,61.3,57.0,8879,6.9,6.86,4.22
0.4,Ideal,G,VS1,62.8,56.0,1125,4.7,4.67,2.94
1.06,Ideal,I,VS2,61.4,55.0,5116,6.59,6.61,4.05
0.3,Ideal,D,VS2,61.8,55.0,710,4.3,4.34,2.67
0.71,Very Good,I,SI1,62.0,56.0,2098,5.69,5.72,3.54
0.3,Good,G,VS1,63.5,58.0,565,4.21,4.26,2.69
0.33,Ideal,D,VVS2,60.9,57.0,955,4.46,4.48,2.72
0.52,Ideal,D,SI1,62.2,57.0,1600,5.13,5.16,3.2
1.18,Ideal,E,SI2,60.8,57.0,4885,6.89,6.83,4.17
1.03,Ideal,G,VS1,61.4,55.0,7481,6.5,6.53,4.0
0.71,Very Good,E,VS1,61.8,56.0,3059,5.74,5.78,3.56
0.32,Premium,G,VS2,62.4,59.0,720,4.36,4.33,2.71
0.39,Premium,G,VS1,62.6,58.0,1097,4.7,4.66,2.93
0.32,Ideal,D,SI2,62.4,54.0,612,4.4,4.38,2.74
0.4,Premium,D,VVS2,60.7,60.0,1323,4.78,4.74,2.89
0.31,Very Good,H,SI1,62.4,57.0,435,4.31,4.35,2.7
0.38,Premium,D,VS2,58.7,61.0,1117,4.77,4.74,2.79
0.44,Ideal,G,VVS1,61.3,55.0,1143,4.92,4.94,3.02
0.77,Very Good,D,VS2,63.0,58.0,3351,5.81,5.85,3.67
0.3,Very Good,E,SI2,63.5,55.0,540,4.3,4.27,2.72
1.7,Premium,I,VS2,61.7,59.0,11257,7.63,7.68,4.72
0.7,Very Good,D,SI1,58.3,62.0,2563,5.78,5.84,3.39
1.2,Very Good,G,VVS1,61.8,55.0,9968,6.79,6.83,4.21
0.42,Ideal,F,SI1,61.5,55.0,931,4.82,4.84,2.97
0.32,Very Good,D,VS2,62.5,57.0,758,4.34,4.39,2.73
0.59,Ideal,G,IF,59.5,58.0,2551,5.49,5.57,3.29
1.77,Premium,G,SI2,62.7,59.0,9664,7.67,7.66,4.8
1.11,Premium,H,VS2,61.7,58.0,5450,6.64,6.69,4.11
0.9,Good,D,SI1,61.9,64.0,3505,6.09,6.0,3.74
0.72,Ideal,I,VVS2,61.3,56.0,2591,5.77,5.8,3.55
0.3,Very Good,I,SI1,62.6,57.0,405,4.25,4.28,2.67
0.55,Ideal,E,SI1,62.4,58.0,1752,5.28,5.23,3.27
0.31,Ideal,F,VVS1,61.6,55.0,840,4.36,4.4,2.7
0.39,Premium,D,VS2,61.3,58.0,1024,4.73,4.7,2.89
0.43,Ideal,G,SI1,61.7,55.0,818,4.89,4.87,3.01
0.51,Premium,F,VVS2,60.5,59.0,2203,5.17,5.15,3.12
0.42,Ideal,F,VS2,62.0,55.0,872,4.79,4.82,2.98
0.91,Ideal,F,SI1,62.0,55.0,5176,6.21,6.24,3.86
0.31,Ideal,F,VS2,61.1,56.0,640,4.35,4.39,2.67
0.35,Premium,D,VS2,59.7,58.0,829,4.57,4.61,2.74
1.5,Premium,D,SI2,62.6,59.0,8108,7.2,7.23,4.52
0.7,Very Good,F,VS2,62.4,57.0,2956,5.67,5.71,3.55
1.01,Ideal,D,SI1,61.2,57.0,5543,6.47,6.44,3.95
0.71,Ideal,G,SI2,61.8,56.0,2031,5.7,5.72,3.53
0.42,Premium,G,VS1,60.9,58.0,984,4.84,4.81,2.94
2.01,Ideal,G,VS2,63.0,56.0,18172,8.0,7.93,5.02
1.31,Ideal,I,VS1,62.2,57.0,7751,7.0,7.03,4.36
1.2,Very Good,J,VS1,63.1,59.0,5376,6.75,6.65,4.23
0.35,Ideal,G,VS2,62.5,53.0,615,4.53,4.56,2.84
0.46,Ideal,D,VS2,62.7,57.0,1326,4.89,4.93,3.08
1.71,Ideal,G,VS1,62.1,55.0,16618,7.74,7.59,4.76
0.35,Ideal,D,VVS2,61.6,56.0,882,4.55,4.57,2.81
1.08,Fair,G,VS1,64.7,60.0,7076,6.44,6.41,4.16
0.3,Good,G,VVS1,64.0,57.0,678,4.23,4.27,2.72
0.7,Very Good,J,SI1,61.1,60.0,1959,5.66,5.7,3.47
0.33,Premium,I,VS2,60.6,58.0,463,4.44,4.47,2.7
1.52,Ideal,H,SI1,61.5,57.0,7729,7.39,7.31,4.52
1.08,Premium,F,SI1,61.0,59.0,5487,6.67,6.57,4.04
1.0,Premium,F,SI1,63.0,60.0,4234,6.34,6.24,3.97
0.26,Premium,H,VS1,62.3,59.0,382,4.06,4.1,2.54
1.01,Very Good,D,VS1,63.1,56.0,7785,6.38,6.33,4.01
0.34,Ideal,D,VS1,60.7,57.0,749,4.51,4.55,2.75
1.0,Very Good,H,SI1,62.1,58.0,5247,6.44,6.45,4.0
1.5,Very Good,D,SI2,63.3,57.0,8518,7.27,7.2,4.58
0.56,Ideal,G,SI1,62.5,56.0,1441,5.28,5.21,3.28
2.06,Premium,I,SI2,61.0,59.0,14982,8.24,8.21,5.02
1.04,Very Good,E,SI1,62.8,59.0,5689,6.46,6.41,4.04
1.34,Ideal,H,SI1,62.4,54.0,7659,7.05,7.08,4.41
0.34,Good,H,VS1,64.0,58.0,689,4.49,4.45,2.86
0.71,Very Good,E,VS2,60.7,60.0,2921,5.75,5.78,3.5
0.37,Premium,E,VS2,60.2,58.0,971,4.68,4.65,2.81
1.0,Premium,E,VS1,61.1,60.0,7452,6.41,6.43,3.92
0.31,Premium,E,VVS2,60.4,59.0,1046,4.37,4.34,2.63
0.32,Ideal,F,VS1,61.3,55.0,676,4.43,4.46,2.72
1.01,Very Good,D,SI1,60.8,57.0,5386,6.58,6.54,3.99
1.5,Premium,F,SI2,63.0,59.0,8232,7.24,7.2,4.55
0.33,Ideal,G,VS2,62.3,57.0,579,4.4,4.43,2.75
1.04,Good,F,VS2,63.7,58.0,6606,6.34,6.43,4.07
1.5,Very Good,I,VS2,60.5,60.0,9354,7.31,7.4,4.45
0.53,Ideal,H,SI1,62.4,59.0,1226,5.18,5.21,3.24
1.01,Ideal,H,SI1,60.4,58.0,5020,6.5,6.54,3.94
0.33,Ideal,E,VS1,61.5,56.0,692,4.45,4.5,2.75
1.0,Ideal,D,IF,60.7,57.0,16469,6.44,6.48,3.92
2.08,Good,I,SI2,57.0,63.0,11313,8.49,8.45,4.83
1.53,Very Good,D,SI1,59.2,57.0,11873,7.52,7.55,4.46
1.07,Very Good,H,VS2,62.7,57.0,5264,6.48,6.53,4.08
0.42,Very Good,D,VVS1,62.4,55.0,1238,4.79,4.82,3.0
0.87,Ideal,F,VS1,62.0,55.0,5640,6.1,6.13,3.79
0.7,Ideal,I,VS2,61.1,57.0,2111,5.7,5.75,3.5
0.4,Ideal,F,VVS1,61.3,56.0,1263,4.73,4.76,2.91
2.19,Very Good,I,SI1,60.7,60.0,16397,8.46,8.4,5.12
1.52,Premium,H,SI1,62.5,58.0,10078,7.33,7.29,4.57
1.2,Very Good,I,VS1,62.6,59.0,6192,6.69,6.73,4.2
0.36,Premium,E,SI2,60.6,59.0,648,4.61,4.57,2.78
0.32,Ideal,D,SI2,61.7,55.0,612,4.4,4.38,2.71
0.86,Premium,H,SI1,62.7,59.0,2851,6.04,5.98,3.77
0.4,Premium,F,VS1,60.4,59.0,1050,4.76,4.75,2.87
1.21,Very Good,I,VS2,62.0,57.0,5931,6.78,6.83,4.22
1.51,Premium,G,VS1,62.6,60.0,14507,7.28,7.19,4.53
0.55,Ideal,D,VS2,61.8,54.0,1928,5.26,5.29,3.26
1.12,Good,J,SI1,63.7,61.0,3951,6.54,6.5,4.15
0.32,Ideal,E,VS2,60.8,55.0,900,4.49,4.42,2.71
1.01,Ideal,G,VVS2,60.6,57.0,7366,6.54,6.5,3.95
1.02,Very Good,G,VVS1,63.0,58.0,7657,6.4,6.43,4.04
1.02,Very Good,J,VS2,63.9,57.9,4354,6.28,6.33,4.03
0.35,Ideal,H,VVS1,62.3,55.0,1024,4.55,4.51,2.82
2.03,Premium,J,SI1,62.1,59.0,12979,8.12,8.06,5.02
1.07,Ideal,G,SI1,62.1,57.0,5232,6.59,6.52,4.07
1.34,Ideal,H,VS2,60.2,56.0,7429,7.23,7.18,4.34
1.54,Premium,E,VS2,60.8,58.0,15323,7.44,7.39,4.51
0.31,Ideal,D,VS2,60.7,57.0,803,4.37,4.4,2.66
1.54,Premium,D,VS2,59.4,59.0,11795,7.61,7.55,4.5
0.32,Premium,E,SI1,62.2,57.0,720,4.43,4.38,2.74
1.15,Premium,G,SI2,62.7,58.0,4270,6.71,6.69,4.2
1.15,Very Good,H,VS2,60.3,59.0,5831,6.75,6.79,4.08
0.25,Ideal,F,VS2,62.8,57.0,436,3.98,4.01,2.51
0.25,Very Good,E,VVS1,60.1,57.0,526,4.08,4.11,2.46
0.36,Premium,E,VS2,62.5,58.0,878,4.57,4.52,2.84
0.3,Good,G,VS1,63.6,55.0,605,4.27,4.31,2.73
0.73,Very Good,F,VS1,62.0,57.0,3200,5.73,5.75,3.56
0.34,Premium,I,SI1,59.2,61.0,574,4.58,4.57,2.71
0.28,Very Good,D,VVS1,60.3,62.0,596,4.22,4.24,2.55
1.0,Very Good,H,SI2,60.2,61.0,3850,6.44,6.48,3.89
1.0,Very Good,E,SI1,63.2,57.0,5396,6.39,6.36,4.03
1.03,Very Good,H,SI1,61.1,59.0,4520,6.5,6.56,3.99
0.51,Very Good,G,VVS2,62.6,59.0,1768,5.08,5.11,3.19
0.52,Very Good,H,VS2,62.0,57.0,1289,5.08,5.12,3.16
1.11,Premium,F,SI2,62.2,57.0,5284,6.67,6.61,4.13
0.7,Fair,F,VS1,64.5,57.0,2381,5.65,5.58,3.62
0.35,Premium,I,VS2,61.2,58.0,491,4.55,4.57,2.79
0.9,Premium,G,SI2,58.3,60.0,3377,6.39,6.33,3.71
1.22,Ideal,H,SI1,61.9,55.0,7870,6.82,6.87,4.24
0.92,Ideal,H,VVS1,62.1,54.0,5886,6.26,6.23,3.88
0.31,Ideal,F,VS2,62.2,56.0,749,4.39,4.36,2.72
0.3,Ideal,E,SI1,62.3,57.0,499,4.29,4.31,2.68
1.19,Premium,D,SI2,58.8,58.0,5504,7.04,6.9,4.1
1.0,Fair,F,SI2,59.3,66.0,3975,6.44,6.51,3.84
0.3,Very Good,D,VS2,62.0,59.0,710,4.22,4.27,2.63
1.51,Fair,H,SI2,65.4,60.0,6291,7.06,6.96,4.6
0.31,Ideal,G,IF,61.3,56.0,891,4.38,4.4,2.69
0.32,Ideal,E,VS2,62.3,56.0,702,4.38,4.41,2.74
0.6,Ideal,G,VVS1,62.0,55.5,2524,5.37,5.42,3.35
0.4,Ideal,E,VVS1,61.3,56.0,1824,4.78,4.75,2.92
1.0,Good,E,VVS2,65.3,56.0,7226,6.19,6.24,4.06
2.01,Very Good,I,SI2,61.8,58.0,13323,8.01,8.05,4.96
0.75,Very Good,E,SI1,63.0,55.0,2753,5.76,5.79,3.64
0.32,Good,G,VS2,56.7,64.0,603,4.52,4.55,2.57
0.32,Ideal,G,VS2,62.1,55.0,673,4.36,4.39,2.71
0.97,Premium,G,SI2,61.3,57.0,4101,6.37,6.32,3.89
1.01,Premium,F,VS2,61.6,59.0,6707,6.43,6.39,3.95
0.32,Ideal,F,VS2,61.2,56.0,828,4.44,4.41,2.71
1.52,Premium,D,SI2,59.1,58.0,9959,7.48,7.45,4.41
0.43,Premium,I,IF,61.2,58.0,1056,4.83,4.88,2.97
0.51,Ideal,E,VS2,61.6,56.3,1656,5.14,5.15,3.16
0.3,Very Good,I,VS2,60.5,55.0,453,4.34,4.37,2.63
0.74,Premium,D,VS2,58.0,59.0,3294,6.0,5.93,3.46
0.51,Good,E,SI1,63.6,59.0,1170,5.13,5.06,3.24
0.51,Premium,G,VS2,62.3,59.0,1546,5.1,5.07,3.17
0.41,Ideal,H,SI1,61.3,55.0,1056,4.81,4.85,2.96
1.55,Ideal,D,VS2,62.1,59.0,15887,7.34,7.37,4.57
0.3,Good,D,SI1,63.1,55.0,552,4.28,4.31,2.71
1.04,Ideal,F,SI1,61.4,59.0,5220,6.46,6.5,3.98
0.72,Ideal,E,VS2,60.8,57.0,3091,5.79,5.82,3.53
0.76,Premium,F,SI2,60.5,60.0,2491,5.92,5.89,3.57
0.56,Ideal,G,VS2,59.6,57.0,1662,5.37,5.39,3.21
0.3,Ideal,E,SI1,62.2,55.0,499,4.29,4.33,2.68
0.7,Very Good,E,VS2,62.8,60.0,2755,5.59,5.65,3.53
1.5,Premium,H,VS2,61.8,59.0,11360,7.3,7.35,4.53
0.4,Ideal,I,IF,62.4,56.0,1050,4.73,4.7,2.94
0.61,Ideal,E,VS2,62.2,54.0,2278,5.51,5.49,3.42
0.41,Ideal,I,VVS1,61.3,56.0,1107,4.85,4.8,2.96
0.28,Very Good,I,VS1,60.9,57.0,462,4.22,4.25,2.58
1.19,Ideal,I,SI1,62.3,55.0,5690,6.8,6.82,4.24
0.54,Ideal,F,VVS1,61.8,56.0,2882,5.23,5.26,3.24
0.71,Ideal,E,VS2,61.8,57.0,2654,5.73,5.7,3.53
1.0,Ideal,H,VVS1,61.5,59.0,6535,6.37,6.41,3.93
0.4,Ideal,H,SI2,62.2,55.0,540,4.75,4.77,2.96
0.43,Premium,D,SI1,61.1,59.0,830,4.83,4.89,2.97
0.4,Ideal,D,VVS2,62.2,55.0,1323,4.74,4.72,2.94
0.4,Premium,E,SI1,61.0,59.0,882,4.74,4.71,2.88
0.7,Premium,D,SI1,62.1,62.0,2339,5.63,5.58,3.48
0.31,Ideal,D,VS2,59.4,56.0,879,4.45,4.4,2.63
0.31,Ideal,G,VVS1,62.3,54.0,789,4.37,4.4,2.73
1.0,Premium,D,VS1,62.2,55.0,8333,6.46,6.4,4.0
0.56,Premium,D,VS2,61.1,58.0,1963,5.3,5.34,3.25
0.32,Ideal,G,VVS1,61.9,56.0,842,4.39,4.4,2.72
1.33,Very Good,H,SI2,60.8,59.0,6071,7.07,7.11,4.31
1.01,Good,F,SI1,64.1,60.0,4276,6.21,6.16,3.97
0.91,Very Good,G,SI1,63.1,63.0,3445,6.16,6.11,3.87
1.07,Premium,F,VS1,62.4,58.0,7232,6.52,6.49,4.06
0.71,Ideal,E,VS2,61.1,56.0,3342,5.77,5.79,3.53
0.4,Ideal,G,VS1,61.3,55.0,877,4.75,4.78,2.92
0.4,Ideal,D,VVS2,62.0,56.0,1323,4.74,4.71,2.93
0.83,Ideal,F,VS1,62.0,57.0,4030,6.02,5.97,3.72
1.0,Very Good,E,VVS2,59.5,59.0,9139,6.54,6.58,3.9
0.9,Ideal,E,VS2,62.1,57.0,4419,6.15,6.18,3.83
0.7,Ideal,F,SI1,60.7,57.0,2671,5.78,5.82,3.52
0.35,Premium,H,SI2,62.0,58.0,429,4.47,4.5,2.78
0.41,Premium,E,SI1,61.5,61.0,904,4.78,4.75,2.93
1.5,Premium,D,SI2,61.9,58.0,8649,7.34,7.27,4.52
0.53,Premium,E,VS2,59.8,58.0,1813,5.27,5.26,3.15
0.92,Very Good,E,SI1,63.3,57.0,3586,6.22,6.17,3.92
0.91,Very Good,G,SI2,62.0,59.0,3238,6.19,6.22,3.85
0.28,Good,E,VVS1,64.6,55.0,492,4.15,4.18,2.69
0.3,Ideal,E,VVS1,59.5,60.0,826,4.36,4.38,2.6
0.52,Very Good,F,SI1,60.3,61.0,1354,5.21,5.27,3.16
1.06,Ideal,G,VS2,62.7,55.0,6411,6.53,6.49,4.08
0.85,Good,J,SI1,59.2,64.0,2163,6.13,6.17,3.64
0.4,Premium,F,VS1,62.9,58.0,1050,4.71,4.67,2.95
0.51,Very Good,F,SI2,62.7,56.0,1070,5.06,5.08,3.18
0.93,Very Good,D,SI2,60.6,59.0,4214,6.3,6.34,3.83
0.73,Very Good,I,VS2,59.0,61.0,2329,5.84,5.88,3.46
0.72,Ideal,D,SI2,61.2,57.0,2328,5.76,5.8,3.54
0.34,Premium,H,SI1,60.2,58.0,612,4.52,4.48,2.71
2.05,Premium,G,SI2,62.1,56.0,12857,8.18,8.1,5.04
1.26,Premium,D,VVS2,60.5,58.0,14663,6.99,7.03,4.24
1.28,Very Good,D,SI2,61.2,58.0,6811,6.96,7.09,4.3
1.16,Premium,H,SI2,62.1,58.0,3573,6.72,6.65,4.15
0.55,Ideal,E,SI1,60.1,57.0,1621,5.36,5.38,3.22
1.01,Premium,F,VS2,62.5,58.0,6271,6.43,6.4,4.01
0.92,Very Good,D,SI2,63.3,59.0,3823,6.18,6.12,3.89
0.51,Premium,D,SI1,61.0,60.0,1687,5.18,5.15,3.15
0.41,Ideal,D,VVS2,62.5,57.0,1181,4.75,4.72,2.96
0.82,Ideal,E,SI1,61.9,56.0,3966,6.0,6.02,3.72
0.41,Ideal,F,IF,62.2,54.0,1151,4.76,4.79,2.97
1.04,Premium,D,VVS2,60.8,58.0,10314,6.53,6.49,3.96
0.4,Ideal,E,VVS2,61.5,55.0,1056,4.79,4.77,2.94
1.5,Very Good,D,SI1,62.0,63.0,11933,7.27,7.31,4.52
0.34,Ideal,G,IF,62.2,53.0,974,4.49,4.52,2.8
1.16,Ideal,G,SI1,61.8,55.0,5908,6.75,6.78,4.18
0.92,Good,F,SI1,64.0,56.0,4326,6.12,6.17,3.93
1.02,Very Good,I,VS2,62.1,59.0,5013,6.37,6.44,3.98
1.8,Ideal,H,VS1,62.3,56.0,15105,7.79,7.76,4.84
1.0,Very Good,D,SI1,63.2,59.0,5320,6.29,6.4,4.01
1.01,Premium,G,IF,63.0,60.0,8120,6.35,6.31,3.99
0.7,Premium,G,SI2,61.8,61.0,2056,5.66,5.63,3.49
0.36,Premium,F,VS1,60.7,58.0,1013,4.62,4.57,2.79
0.91,Premium,D,SI1,62.3,60.0,4663,6.21,6.15,3.85
0.41,Ideal,D,SI1,61.7,56.0,744,4.77,4.8,2.95
0.35,Ideal,D,SI1,62.7,56.0,827,4.51,4.49,2.82
0.39,Very Good,E,VS1,62.5,58.0,914,4.67,4.7,2.93
0.9,Premium,F,SI2,62.0,61.0,3704,6.16,6.14,3.81
1.29,Ideal,J,VS1,62.0,57.0,5779,6.98,6.92,4.31
1.0,Ideal,G,SI1,61.9,56.0,4997,6.37,6.45,3.97
1.03,Ideal,F,SI2,61.9,56.0,4280,6.47,6.43,3.99
0.57,Ideal,E,VVS2,62.5,54.0,2372,5.35,5.28,3.32
0.5,Ideal,D,VS2,61.8,56.0,1893,5.11,5.14,3.16
0.9,Very Good,H,SI2,59.5,63.0,3160,6.26,6.31,3.74
0.4,Very Good,F,VS1,62.9,58.0,982,4.67,4.71,2.95
1.06,Premium,H,VS2,62.6,58.0,5783,6.49,6.54,4.08
1.01,Ideal,G,VS2,62.7,54.0,6937,6.43,6.47,4.04
0.34,Ideal,E,VVS2,60.9,56.0,838,4.52,4.54,2.76
0.76,Ideal,J,VS2,61.8,54.0,2026,5.87,5.91,3.64
0.9,Very Good,F,VS1,62.5,58.0,5279,6.12,6.17,3.84
1.22,Very Good,H,SI2,63.1,59.0,5192,6.81,6.75,4.28
0.3,Ideal,E,VVS1,60.6,57.0,895,4.33,4.35,2.63
0.58,Very Good,G,VVS2,59.1,59.6,2021,5.39,5.42,3.19
1.03,Very Good,D,SI2,63.7,56.0,4580,6.32,6.39,4.05
0.72,Ideal,G,VS1,61.4,56.0,3478,5.75,5.79,3.55
2.12,Ideal,I,VS2,62.7,56.0,17068,8.16,8.24,5.14
0.59,Ideal,G,VVS2,62.2,56.0,2070,5.4,5.37,3.35
0.33,Ideal,E,VVS1,61.5,57.0,984,4.44,4.47,2.74
0.43,Ideal,D,VS2,61.8,56.0,1056,4.81,4.83,2.98
1.5,Ideal,I,SI1,61.5,57.0,9926,7.4,7.35,4.54
1.01,Very Good,E,VS2,62.9,57.0,6488,6.37,6.43,4.02
0.54,Premium,J,VVS2,58.2,62.0,1229,5.37,5.31,3.11
1.01,Very Good,H,VS2,61.0,63.0,4959,6.38,6.41,3.9
0.68,Very Good,E,SI2,63.1,54.5,1821,5.61,5.64,3.55
0.97,Ideal,H,VVS1,60.4,57.0,6801,6.4,6.48,3.89
1.5,Fair,D,SI1,65.1,59.0,10374,7.1,7.01,4.59
0.31,Ideal,D,VVS2,61.6,54.0,840,4.37,4.4,2.7
1.41,Ideal,G,VS1,60.4,57.0,11109,7.31,7.22,4.39
0.59,Ideal,E,SI1,62.0,55.0,1789,5.4,5.37,3.34
0.51,Ideal,D,VS2,61.8,55.0,1882,5.16,5.1,3.17
0.7,Premium,D,SI1,60.8,58.0,2473,5.79,5.66,3.48
0.52,Ideal,H,SI2,61.5,56.0,1035,5.17,5.21,3.19
0.55,Premium,H,VS2,60.2,59.0,1387,5.36,5.24,3.19
1.29,Premium,I,SI1,62.1,58.0,6140,7.07,6.91,4.34
0.9,Good,F,VS2,63.8,55.0,4309,6.09,6.13,3.9
1.45,Premium,H,VS1,60.6,60.0,8550,7.27,7.16,4.37
0.31,Ideal,H,SI2,61.3,55.0,421,4.35,4.38,2.67
2.0,Very Good,H,SI1,63.2,54.0,13320,7.97,7.88,5.01
0.7,Ideal,I,VS1,61.5,56.0,2924,5.71,5.75,3.52
1.0,Premium,F,SI2,61.7,57.0,3853,6.42,6.35,3.94
1.09,Very Good,F,VS1,62.9,58.0,7598,6.51,6.55,4.11
0.36,Ideal,E,VS1,61.8,55.0,835,4.58,4.61,2.84
1.23,Ideal,J,SI2,63.2,58.0,5083,6.82,6.74,4.29
1.0,Premium,G,SI2,61.8,58.0,3808,6.44,6.4,3.97
0.34,Premium,F,VS1,60.0,59.0,905,4.59,4.55,2.74
1.05,Ideal,G,VVS2,60.4,54.0,9000,6.6,6.65,4.0
0.32,Premium,E,VS2,62.6,58.0,900,4.4,4.36,2.74
1.0,Good,F,VS2,64.2,58.0,5606,6.32,6.26,4.04
1.02,Ideal,G,SI1,61.5,57.0,5398,6.54,6.44,3.99
0.42,Ideal,D,SI1,63.0,57.0,970,4.81,4.77,3.02
0.72,Very Good,F,VS1,63.2,57.0,3083,5.69,5.73,3.61
0.51,Premium,F,VS1,60.7,59.0,1627,5.11,5.13,3.11
0.75,Very Good,E,SI1,61.5,58.0,2923,5.82,5.86,3.59
2.14,Premium,D,SI2,59.8,59.0,17127,8.4,8.36,5.01
0.7,Very Good,F,SI2,60.9,58.0,1940,5.7,5.77,3.49
0.37,Good,F,SI1,63.7,55.0,738,4.59,4.55,2.91
0.51,Ideal,G,VVS2,62.0,57.0,1750,5.1,5.13,3.17
1.37,Ideal,I,VS2,61.5,56.0,6343,7.14,7.11,4.38
0.33,Ideal,F,VS1,62.1,55.0,738,4.43,4.46,2.76
0.58,Premium,F,VS2,62.4,55.0,1869,5.38,5.36,3.35
0.33,Ideal,F,VVS1,62.5,56.0,939,4.43,4.44,2.77
0.4,Ideal,F,VVS1,61.7,57.0,1446,4.74,4.7,2.91
0.3,Ideal,H,VS2,62.3,54.0,491,4.31,4.36,2.7
1.03,Ideal,D,VVS2,62.0,56.0,9798,6.46,6.55,4.03
1.06,Ideal,G,SI1,60.5,57.0,5393,6.64,6.59,4.0
1.07,Premium,D,SI1,61.8,61.0,5872,6.57,6.54,4.05
1.02,Premium,D,VVS2,61.4,58.0,10580,6.43,6.46,3.96
1.1,Premium,H,SI2,62.6,57.0,4435,6.6,6.56,4.12
0.28,Very Good,G,VVS2,61.1,56.0,522,4.25,4.27,2.6
1.24,Very Good,H,SI1,60.8,60.0,7050,6.9,6.94,4.21
1.75,Premium,J,VS1,62.2,59.0,10619,7.74,7.7,4.8
1.37,Very Good,E,SI2,62.5,59.0,7365,6.98,7.04,4.38
1.11,Very Good,F,VVS1,62.5,59.0,10069,6.59,6.63,4.13
1.41,Premium,G,SI1,59.5,59.0,8758,7.35,7.3,4.36
0.31,Ideal,G,VVS1,59.5,56.0,1046,4.43,4.41,2.63
0.91,Very Good,E,VS1,61.8,60.0,5530,6.17,6.2,3.82
1.16,Ideal,G,IF,62.0,57.0,10082,6.73,6.7,4.16
0.36,Very Good,H,IF,62.3,56.0,865,4.55,4.58,2.85
0.73,Premium,F,SI2,60.5,57.0,2351,5.84,5.8,3.52
0.59,Ideal,E,VS2,61.5,56.0,1883,5.42,5.38,3.32
1.5,Premium,G,VS1,61.2,59.0,14234,7.36,7.32,4.49
1.32,Premium,I,VS1,62.4,58.0,4719,7.01,6.96,4.36
0.56,Ideal,G,VS1,62.2,55.0,1819,5.27,5.31,3.29
0.55,Premium,H,VS2,62.1,58.0,1363,5.24,5.29,3.27
2.0,Very Good,E,SI1,60.5,59.0,18709,8.09,8.14,4.94
0.3,Ideal,H,VVS1,62.6,56.0,819,4.28,4.25,2.67
0.31,Ideal,E,VS1,61.6,56.0,734,4.35,4.38,2.69
1.01,Very Good,E,VS2,61.1,62.0,6517,6.39,6.5,3.94
0.91,Very Good,D,SI1,62.3,60.0,4746,6.15,6.21,3.85
2.02,Good,J,SI1,63.5,60.0,12798,7.93,7.98,5.05
0.77,Ideal,D,SI1,62.5,56.0,3345,5.86,5.91,3.68
0.42,Premium,G,VS1,60.8,59.0,921,4.79,4.85,2.93
0.3,Ideal,J,VS1,59.7,57.0,394,4.37,4.4,2.62
2.13,Premium,F,SI2,61.5,58.0,17045,8.28,8.33,5.11
0.24,Very Good,F,VVS2,61.9,56.0,538,4.0,4.02,2.48
0.47,Ideal,H,SI2,61.8,54.0,782,5.01,5.05,3.11
0.31,Ideal,F,VVS1,61.8,56.0,959,4.36,4.34,2.69
0.31,Premium,H,VVS1,60.5,58.0,907,4.43,4.4,2.67
0.71,Very Good,F,VVS1,63.2,60.0,2862,5.65,5.61,3.56
0.3,Ideal,I,VVS2,61.8,56.0,529,4.31,4.33,2.67
1.04,Ideal,F,VS1,63.0,56.0,7338,6.5,6.45,4.08
0.21,Premium,D,VS2,58.3,59.0,386,3.96,3.93,2.3
1.63,Very Good,H,SI1,59.8,60.0,10216,7.64,7.68,4.58
1.01,Good,H,SI2,63.0,61.0,4865,6.32,6.29,3.97
1.13,Premium,G,VS2,62.7,57.0,6379,6.67,6.61,4.16
0.51,Good,H,SI2,63.7,61.0,964,4.99,4.96,3.17
0.93,Premium,G,VS2,62.2,59.0,4834,6.21,6.26,3.88
0.72,Very Good,J,SI1,58.3,62.0,1886,5.87,5.93,3.44
0.91,Premium,D,SI2,62.0,62.0,3403,6.25,6.16,3.85
1.7,Ideal,H,VS1,62.4,55.0,13949,7.69,7.61,4.77
2.01,Very Good,J,VS2,63.2,55.0,13596,7.97,8.04,5.07
0.3,Ideal,I,IF,62.5,56.0,615,4.26,4.28,2.67
1.52,Ideal,I,SI2,61.3,60.0,7582,7.33,7.39,4.51
1.11,Premium,G,SI2,62.3,58.0,4755,6.65,6.61,4.13
0.51,Good,E,VS2,63.8,57.0,1662,5.07,5.05,3.23
1.01,Premium,G,SI2,60.1,59.0,4269,6.45,6.39,3.86
0.31,Premium,I,VVS2,62.2,57.0,698,4.37,4.34,2.71
2.09,Premium,J,SI2,60.0,60.0,13092,8.32,8.37,5.01
0.33,Ideal,G,VVS1,62.2,57.0,868,4.41,4.46,2.76
