carat,cut,color,clarity,depth,table,price,x,y,z
0.5,Good,F,SI1,57.9,62.0,1231,5.21,5.18,3.01
0.7,Premium,F,SI1,61.9,58.0,2230,5.69,5.74,3.54
1.1,Ideal,G,VVS2,61.0,56.0,9856,6.69,6.73,4.09
0.41,Ideal,G,VVS1,61.0,55.0,1123,4.8,4.82,2.93
0.38,Ideal,F,SI1,61.3,55.0,710,4.63,4.76,2.88
0.33,Premium,F,VS2,60.8,58.0,854,4.47,4.44,2.71
0.5,Ideal,H,SI1,61.9,56.0,1446,5.08,5.13,3.16
1.1,Very Good,I,VS1,61.0,59.0,4878,6.65,6.67,4.06
1.53,Premium,H,VS2,62.2,58.0,11280,7.34,7.3,4.55
0.33,Ideal,E,VVS1,61.9,54.0,917,4.43,4.45,2.75
0.81,Premium,F,SI1,59.4,60.0,2403,6.11,6.07,3.62
0.27,Ideal,H,VS2,61.8,56.0,599,4.15,4.17,2.57
0.32,Premium,F,SI2,59.7,59.0,421,4.43,4.48,2.66
0.33,Ideal,E,IF,61.9,57.0,1207,4.45,4.41,2.74
1.72,Premium,H,SI1,61.4,59.0,12998,7.71,7.64,4.71
1.0,Good,J,VS2,62.0,61.0,3835,6.36,6.45,3.97
0.7,Good,F,SI1,64.3,63.0,2059,5.58,5.55,3.58
0.9,Premium,J,VVS1,62.0,58.0,3617,6.19,6.11,3.81
0.3,Very Good,H,SI1,60.8,61.0,421,4.25,4.3,2.6
0.7,Good,D,VS1,60.4,63.0,3107,5.73,5.76,3.47
0.3,Very Good,H,VS1,62.9,57.0,526,4.26,4.29,2.69
1.21,Ideal,I,SI1,62.4,57.0,5624,6.84,6.78,4.25
0.33,Ideal,H,VVS2,62.2,54.0,854,4.46,4.44,2.77
0.92,Premium,G,SI2,62.3,59.0,3377,6.15,6.2,3.85
0.3,Very Good,H,SI1,63.4,60.0,554,4.25,4.23,2.69
0.7,Ideal,F,SI1,61.0,56.0,2840,5.75,5.8,3.52
0.5,Ideal,G,SI1,62.1,56.0,1286,5.09,5.05,3.15
1.2,Very Good,H,VS2,63.2,54.0,6423,6.73,6.78,4.27
2.01,Good,H,SI1,63.2,58.0,15919,7.93,7.98,5.03
0.25,Very Good,D,VS1,62.1,60.0,410,4.03,4.05,2.51
0.33,Ideal,F,IF,61.2,56.0,1240,4.47,4.49,2.74
0.31,Ideal,F,VVS1,61.8,56.0,959,4.36,4.34,2.69
0.57,Very Good,G,VS2,63.0,58.0,1617,5.24,5.27,3.31
1.01,Very Good,D,SI1,62.2,58.0,5122,6.36,6.4,3.97
1.17,Ideal,D,SI2,62.7,57.0,5949,6.72,6.7,4.21
2.5,Fair,G,I1,64.7,57.0,7854,8.48,8.44,5.47
2.01,Very Good,J,VS2,63.2,55.0,13596,7.97,8.04,5.07
0.37,Premium,G,VS1,59.5,58.0,746,4.67,4.71,2.79
0.38,Ideal,G,SI1,61.3,56.0,666,4.63,4.67,2.85
0.7,Very Good,H,SI1,62.8,57.0,2214,5.61,5.66,3.54
1.16,Premium,H,SI1,61.2,57.0,5554,6.84,6.76,4.16
1.54,Very Good,I,VS2,62.2,58.0,8656,7.32,7.37,4.57
1.5,Ideal,H,SI2,62.8,55.0,8614,7.27,7.31,4.58
0.5,Premium,G,VS1,59.8,58.0,1624,5.15,5.19,3.09
0.32,Premium,D,SI1,60.8,58.0,756,4.44,4.41,2.69
0.41,Ideal,G,VS2,62.4,55.0,827,4.73,4.76,2.96
0.9,Premium,I,VS2,61.8,59.0,3398,6.15,6.21,3.82
0.78,Premium,H,SI1,60.0,60.0,2489,5.93,5.92,3.62
0.3,Ideal,F,IF,62.2,57.0,886,4.3,4.32,2.68
0.31,Ideal,E,SI1,61.9,53.0,516,4.36,4.4,2.71
0.77,Very Good,G,SI1,58.4,63.0,2635,5.95,6.03,3.5
0.39,Ideal,F,VS1,62.3,57.0,1024,4.69,4.65,2.91
1.01,Good,G,SI1,63.9,57.0,4588,6.3,6.37,4.05
2.44,Very Good,J,SI1,62.9,53.0,17472,8.58,8.62,5.41
0.3,Ideal,G,VS2,62.5,53.0,675,4.3,4.27,2.68
0.64,Premium,E,VVS2,62.1,58.0,2870,5.56,5.51,3.44
0.7,Premium,H,VS1,60.6,59.0,2636,5.81,5.74,3.5
0.71,Premium,H,SI2,61.5,57.0,1960,5.76,5.69,3.52
0.31,Premium,E,VVS2,60.4,59.0,816,4.34,4.37,2.63
0.31,Ideal,G,VVS1,60.2,61.0,755,4.39,4.41,2.65
0.34,Ideal,G,VS2,62.1,57.0,596,4.46,4.5,2.78
1.14,Ideal,F,VS1,61.1,55.0,8953,6.74,6.78,4.13
0.54,Ideal,F,SI2,61.1,56.0,1154,5.22,5.26,3.2
2.36,Ideal,I,SI2,62.8,55.0,16707,8.47,8.5,5.33
2.01,Premium,H,SI1,62.7,59.0,17849,8.08,8.03,5.05
0.51,Ideal,I,VS2,60.6,57.0,1060,5.16,5.21,3.14
0.7,Very Good,G,VVS1,63.1,56.0,3073,5.64,5.67,3.57
0.52,Very Good,I,SI2,60.9,59.0,974,5.14,5.18,3.14
0.51,Premium,G,SI1,62.4,58.0,1312,5.13,5.07,3.18
0.9,Ideal,F,SI1,60.7,57.0,4324,6.25,6.21,3.78
0.9,Premium,D,SI1,62.2,60.0,3013,6.08,6.05,3.77
0.71,Ideal,I,VVS2,62.0,54.0,2387,5.72,5.76,3.56
0.31,Premium,D,SI2,60.1,58.0,462,4.38,4.4,2.64
1.2,Ideal,D,VS2,61.4,56.0,9935,6.88,6.79,4.2
0.92,Ideal,E,SI2,62.3,56.0,4871,6.21,6.25,3.88
1.5,Very Good,I,VS2,58.2,60.0,9118,7.5,7.58,4.39
1.53,Premium,H,VS2,60.1,58.0,11087,7.6,7.57,4.71
1.09,Premium,H,VS2,59.7,58.0,5677,6.73,6.66,4.0
0.52,Premium,G,VS1,62.6,59.0,1689,5.08,5.11,3.19
0.4,Premium,F,VS2,61.6,58.0,1080,4.8,4.75,2.94
0.73,Ideal,H,SI1,62.9,56.0,2269,5.79,5.75,3.63
0.77,Good,H,SI1,63.0,65.0,2393,5.82,5.74,3.64
1.57,Premium,H,VS2,61.0,59.0,11575,7.54,7.5,4.59
0.39,Ideal,E,VS1,62.0,54.0,948,4.68,4.71,2.91
0.33,Very Good,H,SI1,63.0,57.0,475,4.39,4.41,2.77
0.86,Ideal,G,VS1,62.2,57.0,4420,6.05,6.1,3.78
0.32,Premium,G,VVS2,62.3,58.0,730,4.35,4.38,2.72
1.59,Ideal,J,VS1,61.3,57.0,9494,7.5,7.55,4.61
1.0,Very Good,G,VVS1,62.3,56.0,7507,6.29,6.4,3.95
1.01,Very Good,E,SI1,62.9,59.0,4766,6.3,6.38,3.99
1.18,Premium,G,VS2,61.5,58.0,9516,6.87,6.79,4.2
1.27,Ideal,G,SI2,58.8,56.0,4936,7.16,7.06,4.18
2.0,Ideal,H,SI1,62.8,52.0,18440,8.05,8.1,5.06
1.15,Premium,I,VS2,62.6,56.0,5120,6.74,6.67,4.2
1.01,Ideal,D,SI1,62.2,54.0,6257,6.42,6.45,4.0
1.41,Premium,G,VS1,62.1,59.0,11347,7.1,7.06,4.4
0.55,Ideal,J,VVS1,62.4,54.0,1238,5.25,5.29,3.29
0.7,Ideal,D,SI2,62.1,55.0,2553,5.68,5.73,3.54
0.32,Ideal,G,VS2,62.0,57.0,524,4.37,4.41,2.72
1.21,Ideal,E,IF,61.8,56.0,17353,6.81,6.88,4.23
0.6,Good,F,VS2,58.8,60.7,1940,5.52,5.55,3.25
0.47,Very Good,D,SI2,61.5,55.0,1078,5.0,5.04,3.09
0.9,Premium,E,VS1,60.1,56.0,5242,6.38,6.3,3.81
1.2,Very Good,G,VS2,62.4,59.0,7273,6.68,6.74,4.19
0.9,Ideal,G,SI1,61.6,57.0,4001,6.17,6.24,3.82
0.58,Ideal,F,SI2,62.0,57.0,1239,5.32,5.35,3.31
1.01,Very Good,G,SI1,63.5,60.0,4271,6.41,6.38,3.92
0.6,Very Good,F,SI1,63.2,57.0,1599,5.39,5.33,3.39
1.02,Ideal,D,SI1,61.7,56.0,7564,6.4,6.49,3.97
0.35,Very Good,D,VS1,63.0,57.0,771,4.48,4.51,2.83
0.41,Very Good,E,VS1,63.2,59.0,954,4.71,4.75,2.99
1.01,Premium,G,SI1,60.2,59.0,5232,6.54,6.49,3.92
0.56,Very Good,J,VS2,60.6,57.0,1232,5.35,5.38,3.25
0.7,Ideal,G,SI1,62.4,56.0,2276,5.66,5.69,3.54
0.53,Ideal,D,VS2,61.5,56.0,1857,5.17,5.23,3.2
2.01,Premium,J,SI2,62.4,59.0,12105,8.05,8.1,5.04
0.41,Premium,G,SI1,62.5,57.0,923,4.72,4.69,2.94
1.04,Good,F,VS1,63.9,55.0,6653,6.49,6.4,4.12
0.31,Ideal,G,VS2,61.8,57.0,544,4.34,4.36,2.69
0.51,Ideal,D,SI2,61.9,56.0,1359,5.15,5.1,3.17
0.72,Ideal,F,VS1,61.1,56.0,3265,5.76,5.79,3.53
0.71,Premium,H,VVS2,61.9,59.0,2498,5.73,5.7,3.54
0.66,Premium,E,SI1,61.1,56.0,1708,5.68,5.62,3.45
0.31,Good,F,VS2,63.7,59.0,583,4.26,4.31,2.73
1.04,Premium,J,SI2,62.0,59.0,3603,6.47,6.49,4.02
0.31,Ideal,F,VS2,61.9,55.0,802,4.35,4.31,2.68
0.82,Premium,F,VS1,62.1,56.0,3513,6.02,5.97,3.72
0.31,Ideal,H,VS1,61.3,55.0,717,4.36,4.41,2.69
1.52,Fair,D,SI2,56.3,61.0,7702,7.7,7.62,4.31
0.9,Good,D,SI2,63.6,57.0,3740,6.07,6.03,3.85
1.28,Ideal,H,VVS1,61.7,55.0,8759,6.97,7.01,4.31
1.02,Very Good,G,VS1,62.0,59.0,6126,6.39,6.45,3.98
1.01,Very Good,H,SI1,63.3,56.0,4669,6.35,6.39,4.03
1.13,Ideal,D,VVS2,60.1,57.0,12261,6.83,6.78,4.09
1.22,Ideal,H,VS2,61.9,55.0,4914,6.88,6.83,4.24
1.71,Ideal,E,SI2,61.9,57.0,11816,7.69,7.65,4.75
0.53,Ideal,F,VVS1,61.6,56.0,2922,5.24,5.18,3.21
0.36,Very Good,G,VVS2,61.9,58.0,821,4.54,4.6,2.83
1.01,Ideal,G,VS2,60.6,58.0,6295,6.44,6.5,3.92
0.3,Ideal,I,SI1,61.9,57.0,422,4.3,4.32,2.67
0.35,Premium,D,VS2,60.4,58.0,829,4.53,4.58,2.75
0.7,Ideal,F,VS2,61.8,57.0,3011,5.67,5.75,3.53
2.0,Ideal,F,I1,60.3,56.0,10494,8.16,8.27,4.94
1.07,Ideal,J,VS2,61.7,58.0,4686,6.58,6.55,4.05
0.31,Very Good,G,VVS1,59.8,62.0,761,4.35,4.41,2.62
2.07,Ideal,H,SI2,61.9,55.0,15475,8.15,8.23,5.07
0.43,Ideal,H,SI1,61.5,57.0,1045,4.88,4.84,2.99
0.95,Fair,F,SI2,56.0,60.0,2815,6.62,6.53,3.68
0.41,Premium,E,SI1,62.4,58.0,755,4.75,4.77,2.97
0.91,Ideal,G,SI1,62.0,54.0,4453,6.23,6.26,3.87
1.21,Ideal,I,VS2,62.0,60.0,6135,6.77,6.84,4.22
2.01,Fair,I,I1,55.9,64.0,5696,8.48,8.39,4.71
1.04,Ideal,E,SI1,61.8,56.0,7208,6.49,6.53,4.02
0.33,Ideal,H,VS1,61.9,56.0,579,4.44,4.48,2.76
0.74,Ideal,E,SI2,60.9,57.0,2594,5.83,5.89,3.57
0.51,Premium,G,VS2,62.7,58.0,1546,5.12,5.09,3.2
0.63,Ideal,G,SI1,62.3,58.0,1711,5.44,5.48,3.4
0.71,Good,G,VS1,63.5,55.0,2853,5.64,5.66,3.59
0.3,Very Good,J,VS2,61.6,61.0,368,4.28,4.33,2.65
1.05,Very Good,E,SI2,63.2,59.0,4281,6.43,6.36,4.04
0.9,Very Good,H,VVS1,63.5,57.0,4485,6.02,6.07,3.84
1.29,Premium,I,SI1,62.1,58.0,6140,7.07,6.91,4.34
1.01,Premium,G,VS2,60.6,61.0,6108,6.4,6.33,3.86
1.5,Premium,I,SI2,60.8,58.0,7526,7.34,7.24,4.43
0.53,Ideal,H,SI2,61.6,56.0,1054,5.16,5.19,3.19
0.38,Ideal,F,VS2,61.2,57.0,693,4.64,4.67,2.85
0.34,Ideal,G,VS2,61.4,55.0,616,4.51,4.54,2.78
0.4,Premium,G,VVS1,60.3,58.0,1155,4.83,4.79,2.9
0.56,Ideal,G,VS1,60.7,57.0,1682,5.27,5.34,3.22
1.61,Ideal,G,SI1,61.2,55.0,11192,7.57,7.62,4.65
1.04,Ideal,G,SI1,61.9,53.0,5570,6.53,6.54,4.05
0.25,Very Good,H,VVS1,60.1,62.0,450,4.08,4.11,2.46
0.33,Ideal,G,VS1,62.1,56.0,666,4.4,4.42,2.74
0.23,Good,E,VS1,56.9,65.0,327,4.05,4.07,2.31
1.22,Ideal,G,VVS1,61.1,56.0,10888,6.91,6.94,4.23
0.31,Very Good,G,VVS2,62.9,58.0,707,4.27,4.31,2.7
0.31,Ideal,D,VS2,61.8,56.0,942,4.36,4.32,2.68
0.24,Very Good,E,VVS2,62.8,58.0,478,3.92,3.95,2.47
0.71,Premium,J,SI1,61.0,61.0,1853,5.71,5.66,3.47
1.0,Very Good,G,VS2,60.0,55.0,5385,6.41,6.52,3.88
0.74,Premium,F,VS2,61.9,56.0,2805,5.8,5.77,3.58
0.51,Premium,D,SI1,61.0,60.0,1687,5.18,5.15,3.15
2.01,Very Good,H,VS2,63.2,58.0,18507,7.93,8.01,5.04
0.9,Good,D,SI1,64.1,56.0,3755,6.04,6.07,3.88
0.41,Ideal,E,VS1,62.2,55.0,1030,4.79,4.76,2.97
0.52,Good,D,SI2,63.7,55.0,1293,5.11,5.1,3.25
2.01,Very Good,I,VS1,62.9,62.0,16914,7.98,8.02,5.03
0.5,Very Good,H,VS2,62.8,58.0,1262,5.03,5.07,3.17
1.12,Very Good,G,SI2,60.2,59.0,4852,6.7,6.85,4.08
0.38,Ideal,E,VS2,61.5,55.0,813,4.67,4.7,2.88
0.34,Ideal,F,SI1,61.1,56.0,537,4.52,4.55,2.77
1.25,Ideal,F,VS1,62.0,55.0,9586,6.91,6.95,4.3
0.26,Ideal,H,VS1,61.9,55.0,448,4.1,4.13,2.55
2.01,Very Good,E,SI2,60.6,59.0,17118,8.11,8.25,4.96
2.3,Premium,H,SI2,60.6,59.0,14042,8.4,8.37,5.08
0.38,Very Good,G,VS1,62.0,57.0,764,4.65,4.68,2.89
1.01,Good,E,I1,63.8,57.0,3032,6.4,6.33,4.06
0.31,Ideal,G,VS2,62.2,56.0,544,4.31,4.34,2.69
1.02,Very Good,H,SI1,59.9,58.0,5131,6.57,6.66,3.96
0.91,Premium,F,SI2,62.1,56.0,3096,6.26,6.21,3.87
0.52,Ideal,D,SI1,60.0,56.0,1600,5.19,5.24,3.13
0.3,Very Good,H,VS1,61.9,55.0,541,4.32,4.37,2.69
1.14,Ideal,F,VVS1,60.1,60.0,11226,6.79,6.83,4.09
0.37,Premium,I,VVS1,62.4,58.0,681,4.55,4.58,2.85
0.32,Premium,G,VS2,62.6,59.0,561,4.33,4.36,2.72
0.31,Premium,H,VVS2,61.2,59.0,802,4.38,4.34,2.67
0.42,Ideal,F,SI2,62.1,56.0,851,4.83,4.8,2.99
0.35,Ideal,F,VS1,61.4,55.0,923,4.54,4.58,2.8
0.71,Ideal,H,VS1,60.8,57.0,3229,5.74,5.79,3.51
0.37,Premium,E,SI1,59.3,58.0,833,4.75,4.73,2.81
1.52,Ideal,H,VS1,60.1,60.0,11946,7.54,7.51,4.52
0.57,Ideal,G,VS2,61.5,55.0,1691,5.33,5.37,3.29
0.5,Ideal,G,VVS2,62.1,55.0,1838,5.05,5.09,3.15
0.7,Good,G,VS1,65.1,58.0,2803,5.56,5.59,3.63
0.52,Premium,D,SI1,59.7,60.0,1344,5.26,5.19,3.12
1.07,Ideal,I,VS2,61.1,57.0,4319,6.66,6.6,4.05
0.41,Premium,E,VS1,60.0,58.0,1153,4.83,4.8,2.89
1.01,Premium,G,VS1,62.3,59.0,6618,6.42,6.38,3.99
0.31,Very Good,I,VS2,60.8,60.0,435,4.37,4.42,2.67
0.55,Ideal,D,VVS2,61.6,56.0,2720,5.23,5.29,3.24
0.3,Premium,G,VVS2,62.6,58.0,684,4.27,4.29,2.68
1.55,Premium,H,SI2,58.0,60.0,6458,7.61,7.58,4.41
0.37,Ideal,G,VVS2,62.0,56.0,909,4.62,4.64,2.87
0.91,Very Good,F,SI2,63.5,56.0,3496,6.16,6.12,3.89
1.13,Ideal,E,VS2,62.0,54.0,8253,6.66,6.7,4.14
1.01,Ideal,F,VS2,61.0,57.0,6416,6.38,6.5,3.93
1.08,Ideal,H,VS2,60.3,57.0,6411,6.67,6.7,4.03
1.31,Ideal,G,VVS2,59.2,59.0,11459,7.12,7.18,4.23
0.33,Premium,G,VS2,60.0,58.0,579,4.47,4.49,2.69
0.57,Ideal,E,SI1,62.1,56.0,1728,5.33,5.3,3.3
0.5,Ideal,D,SI1,61.4,58.0,1415,5.07,5.1,3.12
1.65,Ideal,G,VS1,62.3,55.0,15281,7.56,7.6,4.72
1.22,Ideal,I,SI1,60.2,58.0,5807,6.96,6.9,4.17
1.05,Very Good,G,SI2,63.5,57.0,4427,6.39,6.43,4.07
0.91,Good,D,SI1,64.0,59.0,3357,6.13,6.02,3.89
0.31,Ideal,H,SI1,61.0,56.0,530,4.38,4.41,2.68
0.32,Ideal,D,VVS1,61.7,55.0,1140,4.44,4.41,2.73
0.5,Good,F,SI1,57.9,62.0,1145,5.18,5.21,3.01
0.32,Ideal,J,VS2,62.2,57.0,393,4.36,4.38,2.72
1.08,Ideal,D,SI2,60.2,57.0,5247,6.63,6.67,4.0
0.91,Ideal,E,SI1,60.8,57.0,4429,6.27,6.29,3.82
0.31,Very Good,I,VS2,63.1,54.0,558,4.34,4.31,2.73
0.31,Ideal,H,SI1,61.5,56.0,591,4.36,4.39,2.69
0.54,Ideal,F,SI1,60.5,57.0,1385,5.25,5.27,3.18
1.05,Ideal,G,VVS2,61.4,56.0,9555,6.54,6.59,4.03
0.58,Good,E,VS2,63.1,56.0,1758,5.26,5.33,3.34
0.32,Premium,H,VS2,60.7,58.0,505,4.43,4.46,2.7
0.31,Ideal,E,VVS2,61.6,56.0,837,4.35,4.39,2.69
0.52,Premium,G,VS1,61.2,60.0,1689,5.13,5.19,3.16
0.71,Very Good,F,VS2,59.6,56.0,2994,5.84,5.88,3.49
1.51,Premium,H,SI1,60.7,59.0,10020,7.43,7.39,4.5
0.38,Ideal,H,VS1,62.2,53.7,768,4.63,4.68,2.9
1.01,Good,E,VS1,63.4,58.0,7234,6.36,6.38,4.04
0.32,Ideal,F,IF,60.9,57.0,943,4.41,4.43,2.69
0.58,Ideal,F,VS1,62.1,56.0,1983,5.32,5.38,3.32
1.21,Premium,F,VS1,61.9,58.0,10245,6.82,6.76,4.2
1.65,Very Good,H,VS1,62.0,54.0,12686,7.55,7.62,4.7
0.35,Ideal,G,VS2,61.6,54.0,563,4.55,4.58,2.81
0.75,Very Good,E,SI1,63.4,57.0,2698,5.77,5.75,3.65
0.65,Very Good,F,VS1,59.3,56.0,2406,5.64,5.76,3.37
1.62,Very Good,D,SI2,61.2,61.0,9034,7.53,7.6,4.63
0.4,Ideal,I,VVS2,62.4,55.0,807,4.7,4.73,2.94
0.3,Premium,F,VVS2,61.6,58.0,737,4.28,4.35,2.66
1.36,Ideal,G,SI1,60.9,56.0,8977,7.15,7.16,4.36
0.54,Ideal,G,VVS2,61.4,55.0,2090,5.3,5.22,3.23
1.64,Ideal,I,VS1,62.1,55.0,12089,7.57,7.59,4.71
0.75,Good,E,SI2,59.7,62.0,2497,5.85,5.88,3.5
0.7,Premium,F,VS2,59.4,61.0,2838,5.83,5.79,3.45
0.3,Ideal,F,VS2,61.8,57.0,776,4.33,4.31,2.67
0.58,Premium,F,SI1,61.0,57.0,1634,5.41,5.34,3.28
0.73,Very Good,H,VS1,61.6,59.0,2641,5.74,5.81,3.56
0.9,Good,E,IF,63.6,56.0,6804,6.11,6.02,3.86
0.32,Premium,E,VVS2,61.5,58.0,842,4.36,4.42,2.7
1.01,Very Good,E,VS2,62.2,58.0,6522,6.36,6.41,3.97
0.75,Premium,F,SI2,59.8,60.0,1881,5.96,5.92,3.55
0.28,Very Good,H,VVS1,59.9,62.0,504,4.23,4.28,2.55
0.5,Good,E,SI1,61.8,62.0,1259,5.05,5.08,3.13
1.05,Good,H,IF,64.3,58.0,6703,6.5,6.35,4.13
1.59,Premium,H,SI1,61.0,58.0,8829,7.58,7.51,4.6
0.9,Fair,H,SI1,61.4,61.0,3282,6.08,6.14,3.75
0.34,Ideal,I,VS1,62.4,55.0,537,4.47,4.51,2.8
0.3,Ideal,G,VS2,62.2,54.0,495,4.29,4.33,2.68
0.9,Good,G,SI1,63.1,59.0,3734,6.11,6.15,3.87
0.31,Premium,H,IF,61.7,58.0,1046,4.36,4.33,2.68
0.54,Ideal,F,SI1,59.8,57.0,1369,5.31,5.29,3.17
1.21,Very Good,G,SI1,61.2,58.0,6549,6.84,6.91,4.21
0.5,Very Good,D,VS2,63.3,57.0,1819,5.08,5.06,3.21
0.7,Very Good,H,VS1,62.3,57.0,2540,5.68,5.72,3.55
1.74,Very Good,I,SI1,58.7,60.0,10823,7.84,7.9,4.62
1.7,Premium,I,VVS2,62.1,59.0,11775,7.6,7.53,4.7
0.51,Ideal,G,VS1,61.8,60.0,1757,5.08,5.12,3.15
0.5,Ideal,H,VS1,60.5,57.0,1449,5.15,5.19,3.13
1.4,Ideal,J,SI1,62.1,57.0,6350,7.17,7.14,4.44
0.59,Ideal,E,VS2,60.2,61.0,1941,5.43,5.47,3.28
0.72,Ideal,F,SI1,62.3,56.0,3004,5.77,5.79,3.6
1.01,Good,F,SI1,63.8,59.0,4899,6.29,6.32,4.02
0.41,Premium,E,VS2,59.8,60.0,935,4.83,4.87,2.9
0.31,Very Good,D,SI2,62.8,53.0,462,4.35,4.37,2.74
1.1,Ideal,G,VS2,60.2,56.0,6972,6.7,6.74,4.05
0.42,Ideal,F,SI1,61.6,55.0,838,4.85,4.83,2.98
0.3,Very Good,G,VVS1,62.4,57.0,789,4.27,4.29,2.67
0.73,Ideal,E,VVS2,61.6,55.0,3535,5.8,5.83,3.58
0.32,Premium,E,VVS1,60.8,59.0,814,4.43,4.45,2.7
1.07,Premium,H,SI1,62.9,61.0,4440,6.47,6.41,4.05
1.58,Ideal,G,SI1,62.2,55.0,11927,7.44,7.5,4.65
0.44,Premium,G,SI1,61.1,59.0,990,4.9,4.86,2.98
0.51,Premium,H,VS2,60.9,60.0,1202,5.19,5.16,3.15
2.01,Good,F,SI2,62.9,58.0,16013,7.89,8.01,5.0
1.09,Good,F,SI2,60.8,61.4,5167,6.59,6.64,4.02
1.01,Very Good,D,SI1,61.8,58.0,5812,6.33,6.38,3.93
1.1,Premium,F,SI2,62.6,57.0,4832,6.6,6.56,4.12
0.33,Ideal,F,VS2,61.3,56.0,666,4.43,4.47,2.73
1.99,Premium,G,SI2,59.1,61.0,11486,8.08,8.05,4.77
1.1,Premium,E,SI2,60.7,58.0,4829,6.77,6.65,4.07
1.12,Premium,H,SI2,62.4,58.0,4250,6.63,6.58,4.12
0.66,Very Good,G,VVS2,60.5,59.0,2211,5.67,5.72,3.44
1.09,Very Good,H,SI1,60.6,60.0,5131,6.61,6.68,4.03
0.25,Very Good,H,VVS1,61.6,56.0,467,4.07,4.1,2.51
0.31,Ideal,F,SI1,62.9,57.0,663,4.34,4.31,2.72
1.2,Very Good,H,SI2,58.8,61.0,5211,6.94,6.98,4.09
1.01,Very Good,G,VS1,59.1,58.0,6613,6.56,6.63,3.9
0.4,Good,I,VS1,63.8,55.0,737,4.65,4.69,2.98
0.72,Ideal,I,VS2,61.4,56.0,3391,5.77,5.83,3.56
1.31,Premium,G,VS1,61.5,59.0,10071,7.06,7.0,4.32
1.52,Premium,G,SI1,62.3,58.0,10221,7.35,7.31,4.57
0.7,Very Good,I,VS1,62.4,56.0,2398,5.65,5.69,3.54
0.72,Very Good,D,VS2,62.6,59.0,3075,5.69,5.72,3.57
0.5,Good,E,VS2,63.3,64.0,1348,4.98,5.0,3.16
1.12,Ideal,F,SI2,61.8,55.0,4140,6.69,6.66,4.13
1.0,Good,H,SI1,63.7,60.0,4788,6.33,6.3,4.02
1.29,Good,D,SI2,57.9,59.0,6140,7.22,7.18,4.17
0.46,Ideal,I,VS2,62.2,54.7,893,4.95,4.97,3.09
0.72,Ideal,H,SI1,58.9,56.0,2398,5.91,5.88,3.47
1.0,Very Good,H,SI1,61.9,58.0,4953,6.3,6.37,3.92
2.18,Premium,H,SI2,59.4,61.0,12631,8.49,8.45,0.0
0.33,Premium,G,VS1,60.3,58.0,797,4.52,4.5,2.72
0.53,Very Good,E,VS2,60.1,59.0,1852,5.24,5.27,3.16
1.93,Premium,H,VS1,60.5,60.0,16941,7.98,8.06,4.85
1.0,Ideal,H,SI1,61.4,57.0,4564,6.37,6.34,3.9
2.22,Ideal,G,SI2,60.9,57.0,15584,8.47,8.42,5.14
0.32,Ideal,F,VVS2,61.2,55.0,800,4.43,4.46,2.72
1.14,Premium,G,SI1,62.7,58.0,5424,6.68,6.63,4.17
1.01,Very Good,F,SI2,62.7,59.0,4416,6.35,6.4,4.0
1.22,Very Good,G,SI2,63.2,58.0,6409,6.82,6.76,4.29
1.02,Good,F,SI2,61.4,61.0,4368,6.4,6.44,3.94
0.52,Ideal,E,VVS2,62.0,54.0,2230,5.16,5.19,3.21
1.23,Premium,H,VS2,62.9,57.0,7089,6.84,6.77,4.28
0.35,Premium,E,SI2,61.0,58.0,491,4.52,4.56,2.77
0.7,Very Good,I,VVS2,63.3,55.0,2415,5.67,5.61,3.57
0.34,Ideal,E,VVS1,61.0,57.0,946,4.53,4.55,2.77
0.4,Very Good,F,VS1,61.3,54.0,890,4.8,4.83,2.95
1.73,Premium,J,SI1,61.0,59.0,9165,7.75,7.68,4.71
1.0,Premium,F,SI2,61.6,58.0,4480,6.44,6.35,3.94
0.31,Premium,H,VVS2,61.4,58.0,625,4.32,4.35,2.66
2.13,Premium,J,SI2,62.6,58.0,13148,8.21,8.18,5.13
0.59,Ideal,I,VVS1,61.6,55.0,1698,5.4,5.45,3.34
0.33,Ideal,G,VS1,60.1,55.0,854,4.55,4.5,2.72
0.3,Ideal,I,VVS2,62.1,56.0,515,4.29,4.31,2.67
1.02,Premium,J,SI1,58.9,62.0,3444,6.51,6.43,3.81
0.74,Ideal,H,VVS2,61.2,57.0,2961,5.79,5.85,3.56
1.13,Premium,H,SI1,62.3,58.0,5194,6.68,6.67,4.16
0.58,Premium,I,VVS1,62.6,59.0,1636,5.27,5.31,3.31
0.36,Ideal,H,SI1,61.6,56.0,538,4.6,4.62,2.84
0.32,Ideal,I,SI2,61.7,55.0,371,4.39,4.42,2.72
1.19,Ideal,I,VS1,61.6,56.0,7328,6.81,6.83,4.2
0.31,Very Good,I,SI1,63.0,57.0,408,4.32,4.34,2.73
0.71,Very Good,E,VS2,60.0,59.0,2881,5.84,5.83,3.5
0.56,Ideal,G,VVS2,61.0,57.0,2510,5.32,5.36,3.26
1.0,Good,D,SI1,61.9,65.0,5005,6.31,6.36,3.92
0.27,Ideal,I,VS2,62.1,56.0,534,4.14,4.18,2.58
0.76,Ideal,H,SI2,63.0,56.0,2288,5.81,5.84,3.67
0.85,Good,G,SI1,64.2,58.0,2244,6.01,5.92,3.83
0.31,Premium,H,VVS1,62.1,58.0,707,4.33,4.36,2.7
